LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2025-01-10 13:53:15,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-43,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:53:15,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-38,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:53:15,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-41,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:53:15,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-45,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:53:15,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-41,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:53:15,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-40,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:53:16,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-42,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:53:16,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-42,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:53:16,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-41,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:53:16,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-41,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:53:16,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-41,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:53:16,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-42,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:53:17,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-40,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:53:17,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-43,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:53:17,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-42,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:53:17,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-42,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:53:17,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-41,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:53:17,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-42,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:53:17,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-41,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:53:17,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-42,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:53:17,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-39,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:53:18,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-40,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:53:18,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-43,,0.000000,0.000000,0.000,0.000,Client
